Region Name,Indicator,Indicator Name,Indicator - Note,Indicator - Source,Indicator - unit,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Alabama,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,35.2094,38.8861,24.3379,20.6207,15.5156,14.2432,12.1909,9.3866,6.2206,4.5597,2.7628,3.1775,3.3211,2.5329,3.6422,3.7079,6.9362,8.2112,9.6313,8.8559,5.4396,4.7473,4.4794,3.7951,,,
Alabama,ABT,18- to 24-Year-Olds Who Were High School Completers,"High school completers include diploma recipients and those completing high school through alternative credentials, such as a GED.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,72.24769383,,,,,,,,,79.9278,,81.8309,84.4774,81.9051,84.6216,,
Alabama,ABU,Population 25 Years Old and Over Who Have Bachelor's or Higher Degree,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,19.0,,,,,,,,,22.004,,22.4775,23.3559,23.4545,14.542,,
Alabama,ABV,Enrollment in Public Elementary and Secondary Schools,"Actual Data: 1990 - 2013, Projection Data:2014-2025","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,721806.0,,,,,746149.0,,,,,739992.0,737190.0,739366.0,731220.0,730140.0,741761.0,743632.0,742919.0,745668.0,748889.0,755552.0,744621.0,744637.0,746204.0,743900.0,741100.0,739500.0
Alabama,ABW,Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,683833.0,,,,,,,,,,725212.0,702423.0,701235.0,706446.0,706446.0,706588.0,714197.0,714302.0,731161.0,712179.0,698208.0,709225.0,715402.0,688614.0,706566.0,,
Alabama,ABX,Public Elementary and Secondary Teachers,Teachers reported in full-time equivalents (FTE),"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,,,,,,,,,,,48194.4,,,,,57757.0,,50420.0,47818.0,47492.0,49363.24,47722.67,51877.22,47161.77,42736.79,,
Alabama,ABY,Pupil/Teacher Ratios in Public Elementary and Secondary Schools,"Teachers reported in full-time equivalents (FTE). The pupil/teacher ratio includes teachers for students with disabilities and other special teachers, while these teachers are generally excluded from class size calculations. Ratios reflect totals reported by states and differ from totals reported for schools or school districts.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Rate,Rate,,,,,,,,,,,15.35431502,,,,,12.842789999999999,13.24744,14.77321,15.59387678,15.76874,15.30596452,15.60308759,14.35383392,15.82222211,17.41272566,,
Alabama,ABZ,Public High School Graduates,"Actual Data: 1990 - 2013, Projection Data:2014-2026","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,40485.0,,,,,,,,,,37819.0,,,,36464.0,37453.0,37918.0,38912.0,41346.0,42082.0,43166.0,46035.0,45394.0,44233.0,44540.0,45210.0,44450.0
Alabama,ACA,Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",dollars,dollars,3327.1758,3626.562725,3616.0,3761.125448,4036.5315189999997,4404.773802000001,4716.165120000001,4903.287886,5165.557704,5511.622153,5758.428628000001,6052.006243,6327.227883,6642.056951,6812.238581999999,7308.934679999999,7979.697645,8742.844262,9344.643943000001,9385.060933,9553.767228,9295.956643000001,8927.172899,9486.241132,9543.099064,,
Alabama,ACB,Crops Production,Excluding horticulture. State value of production is computed by multiplying each State price (marketing year average) by its production. Value of production for theUnited States is the sum of State values for all States listed for the crop. Value of production estimates relate to the crop year. These estimates should not be confused with cash receipts which relate to sales during a calendar year irrespective of the year of production.,U. S. Department of Agriculture,Thousands of Dollars,Thousands of Dollars,,,,,,,,656185.0,,,,,590268.0,,,,,573538.0,870795.0,740114.0,789333.0,1113551.0,1278732.0,1194288.0,1041917.0,,
Alabama,ACD,Land Area,Total land area including non-agricultural,U. S. Department of Agriculture,Acres,Acres,,,,,,,,,,,,,32476161.0,,,,,32412281.0,,,,,32413454.0,,,,
Alaska,AAC,Persons Obtaining Legal Permanent Resident Status,Legal permanent residents (LPRs) are persons who have been granted lawful permanent residence in the United States. They are also known as “green card” recipients,U. S. Department of Homeland Security,Number of persons,Number of persons,,,,,,,,,,,,,,1188.0,1261.0,1524.0,1554.0,1617.0,1534.0,1608.0,1703.0,1799.0,1612.0,1460.0,1505.0,1572.0,
Alaska,AAD,Total Federal Government Expenditure,"Include federal expenditures or obligation for the grants, salaries and wages, procurement contracts, direct payments for individuals, including retirement and disability and other direct payments. Total expenditure does not include data on contingent liabilities (loans and insurance)","U. S. Census Bureau, Consolidated Federal Funds Report (CFFR)",Millions of dollars,Millions of dollars,,,,,,,4300.0,4700.0,4800.0,5300.0,6000.0,6400.0,7600.0,7900.0,8400.0,9200.0,9300.0,9400.0,9400.0,14200.0,12600.0,,,,,,
Alaska,AAE,Number of Farms,"A farm is any establishment from which $1,000 or more of agricultural products were sold or would normally be sold during the year. Number of farms and land in farms were revised for 2007 at the U.S. and State level based on the Census of Agriculture",United States Department of Agruculture (USDA),Number,Number,,,,,,,,,,,,600.0,610.0,610.0,620.0,640.0,640.0,680.0,700.0,710.0,720.0,740.0,760.0,760.0,760.0,760.0,760.0
Alaska,AAF,Total Employment,"The BEA employment series for states and local areas comprises estimates of the number of jobs, full-time plus part-time, by place of work. Full-time and part-time jobs are counted at equal weight. Employees, sole proprietors, and active partners are included, but unpaid family workers and volunteers are not included.",U. S. Bureau of Economic Analysis (BEA),Thousands of Jobs,Thousands of Jobs,338924.0,347156.0,350764.0,358161.0,363344.0,365083.0,369095.0,374497.0,382137.0,381412.0,389738.0,394547.0,402300.0,405886.0,414277.0,421905.0,431880.0,441103.0,444449.0,443863.0,444209.0,450862.0,459439.0,461288.0,461279.0,465780.0,
Alaska,AAH,Extended Mass Layoff Events,"Total private nonfarm. Extended mass layoff is an event where 50 or more workers filed initial claims for unemployment insurance benefits from a private nonfarm employer during a consecutive 5-week period, with at least 50 workers separated for more than 30 days. In States with trigger levels of fewer than 50 initial claimants, employers must confirm that 50 or more people were laid off for more than 30 days in order for events to be classified as extended mass layoffs.",U. S. Bureau of Labor Statistics (BLS),Number of Events,Number of Events,,,,,,,,,16.0,14.0,20.0,5.0,17.0,28.0,28.0,21.0,27.0,17.0,22.0,46.0,48.0,35.0,35.0,,,,
Alaska,AAI,Separations,Separations indicate the number of employees laid off in the extended mass layoff events. Total private nonfarm.,U. S. Bureau of Labor Statistics (BLS),Number,Number,,,,,,,,,4035.0,9713.0,4160.0,986.0,1912.0,3795.0,3548.0,4290.0,10875.0,8254.0,11212.0,16709.0,13681.0,14044.0,12508.0,,,,
Alaska,AAQ,Average Compensation per Job,Average compensation per job is compensation of employees divided by total full-time and part-time wage and salary employment,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,36137.0,37559.0,39146.0,39881.0,40444.0,40610.0,41286.0,42139.0,43086.0,43857.0,45271.0,47518.0,49157.0,51120.0,53001.0,55458.0,57149.0,59888.0,62011.0,64178.0,65918.0,68449.0,70728.0,71993.0,74440.0,76275.0,
Alaska,AAG,Drop in Welfare Rolls,,,Number of families on welfare,Number of families on welfare,,,,11626.0,,,,,,,7542.0,,,,,,,,,,,,,,,,
Alaska,AAK,Personal Income,"The personal income of an area is defined as the income that is received by, or on behalf of, all the individuals who live in the area; therefore, the estimates of personal income are presented by the place of residence of the income recipients. Personal income consists of the income that is received by persons from participation in production, from government and business transfer payments, and from government interest (which is treated like a transfer payment). It is calculated as the sum of wage and salary disbursements, other labor income, proprietors' income with inventory valuation and capital consumption adjustments, rental income of persons with capital consumption adjustment, personal dividend income, personal interest income, and transfer payments to persons, less personal contributions for social insurance.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,12650093.0,13199663.0,14093288.0,14837766.0,15326225.0,15739275.0,16166525.0,17047974.0,17836325.0,18429969.0,19875476.0,20981151.0,22013624.0,23077755.0,24255862.0,25928163.0,27582437.0,29744447.0,32853999.0,32731783.0,34711427.0,37151409.0,38490699.0,37916014.0,40229123.0,41460746.0,41032003.0
Alaska,AAL,Per Capita Personal Income,Calculated as the total personal income of the residents of an area divided by the population of the area. Per capita personal income is often used as an indicator of consumers' purchasing power and of the economic well-being of the residents of an area.,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,22863.0,23149.0,23938.0,24753.0,25404.0,26041.0,26565.0,27812.0,28771.0,29498.0,31651.0,33108.0,34271.0,35591.0,36791.0,38876.0,40845.0,43723.0,47791.0,46834.0,48613.0,51405.0,52648.0,51455.0,54607.0,56202.0,55307.0
Alaska,AAM,Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. Personal current taxes is tax payments (net of refunds) that are made by persons and that are not chargeable to business expense and certain other payments by persons to government agencies (except government enterprises) that are treated like taxes. Personal current taxes includes taxes on income, including realized net capital gains, and on personal property. Also included in personal current taxes are personal licenses. Contributions for government social insurance are not included.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,11176409.0,11773288.0,12637421.0,13326493.0,13724849.0,14110970.0,14453052.0,15203610.0,15867977.0,16441973.0,17715909.0,18662069.0,19973961.0,21156028.0,22370430.0,23779050.0,25165304.0,26955293.0,29690787.0,30264208.0,32033401.0,34062096.0,35432508.0,34528515.0,36655345.0,37644245.0,37415182.0
